text,label,source
"MANAVIGATOR-September 7 , 2010-Kemira unveils Indian JV with IVRCL Finnish chemicals group Kemira ( HEL : KRA1V ) on Tuesday announced it has inked a deal to form a joint venture in India with local construction firm IVRCL Infrastructure and Projects Ltd ( BOM :530773 ) .",positive,financial_phrasebank
"Seventy-three of those also have more extensive training in products built on the latest ArchestrA technologies , such as the Wonderware System Platform .",neutral,financial_phrasebank
"The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",neutral,financial_phrasebank
The capital structure of Solidium may be complemented by other financial instruments in the future .,neutral,financial_phrasebank
"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year .",positive,financial_phrasebank
"The financial impact is estimated to be some 1.5 MEUR annual improvement in the division 's result , starting from fiscal year 2007 .",positive,financial_phrasebank
"Mercator will use the software for its logistic , retail and wholesale operations in Slovenia and its other markets in southeastern Europe .",neutral,financial_phrasebank
Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,negative,financial_phrasebank
"The bond , with a maturity of five years , is part of the bank 's domestic bond program .",neutral,financial_phrasebank
"Aldata Solution , a global company engaged in supplier to consumer business process optimization , has announced the details of its Dollars for Dinosaurs program .",neutral,financial_phrasebank
"Exel 's board of directors will propose a dividend of 0.2 euro $ 0.3 per share for 2006 at the annual general meeting on April 19 , 2007 .",neutral,financial_phrasebank
"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .",negative,financial_phrasebank
"Neste Oil s refineries have a combined crude oil refining capacity of approximately 260,000 barrels a day .",neutral,financial_phrasebank
The Board of Directors was authorized to decide on other terms of the share issue .,neutral,financial_phrasebank
Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,neutral,financial_phrasebank
"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",positive,financial_phrasebank
"The Whitehall Street Real Estate Funds invest in real estate and real estate related assets , principally through the acquisition of real estate companies , real property and mortgage loans .",neutral,financial_phrasebank
"Consisting of seven interconnected units , Mega Image 's logistics center will be 347 metres in length and 12 metres in height .",neutral,financial_phrasebank
No financial or pricing details were disclosed .,neutral,financial_phrasebank
"However , the brokers ' ratings on the stock differ .",neutral,financial_phrasebank
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,positive,financial_phrasebank
Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .,positive,financial_phrasebank
No changes in media activity were seen in October compared with September .,neutral,financial_phrasebank
"Originally posted to the PCMag.com security blog , Security Watch .",neutral,financial_phrasebank
"As part of the transaction , the +ä+ñnekoski paper mill remained in M-real 's ownership and continued Galerie Art production for Sappi under a long-term contract .",neutral,financial_phrasebank
"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 .",neutral,financial_phrasebank
Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,negative,financial_phrasebank
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,financial_phrasebank
"BasWare is headquartered in Espoo , Finland .",neutral,financial_phrasebank
"Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .",neutral,financial_phrasebank
"Tyrv+ñinen is of the opinion that the airline has been repeating this for some time already , however .",neutral,financial_phrasebank
Ruukki Group calculates that it has lost EUR 4mn in the failed project .,negative,financial_phrasebank
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,positive,financial_phrasebank
"rosendal at outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , +358 400 817198 e-mail eila .",neutral,financial_phrasebank
The company 's share is quoted on NASDAQ OMX Helsinki Rautaruukki Oyj : RTRKS .,neutral,financial_phrasebank
"The contract incorporates a Convergent Charging rating solution for voice and data , which includes Internet , GPRS , SMS , MMS and WAP .",neutral,financial_phrasebank
Scanfil issued a profit warning on 10 April 2006 .,negative,financial_phrasebank
Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas .,neutral,financial_phrasebank
"Of these shares 29,659,239 are held by the Company or its group companies and the number of outstanding shares and voting rights attached to the shares thus amounts to 322,705,218 .",neutral,financial_phrasebank
Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date .,neutral,financial_phrasebank
"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .",neutral,financial_phrasebank
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive,financial_phrasebank
"Digia will also set up two subsidiaries , Digia Norway AS and Digia USA Inc. .",neutral,financial_phrasebank
The idea of saving electricity in data transfer is still a new one .,neutral,financial_phrasebank
Finnish Rautaruukki has been awarded a contract to supply and install steel superstructures for the Partihallsf+Ârbindelsen bridge in Gothenburg in Sweden .,positive,financial_phrasebank
QPR ProcessGuide is available as a system solution with centralized storage and management of process content as well as a standalone desktop version ; QPR ProcessGuide Xpress .,neutral,financial_phrasebank
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,financial_phrasebank
What would you like to see changed on Nokia 's next attempt ?,neutral,financial_phrasebank
"Previously , Grimaldi held a 46.43 pct stake in the Finnish company following the takeover bid launched in November 2006 .",neutral,financial_phrasebank
"The group intends to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of the country , where it already operates a hook manufacturing and distribution unit .",neutral,financial_phrasebank
Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,negative,financial_phrasebank
"Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 .",positive,financial_phrasebank
The value of the firm 's forestry holdings increased by SEK 3.6 bn .,positive,financial_phrasebank
"In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency .",negative,financial_phrasebank
The studies are expected to start in 2008 .,neutral,financial_phrasebank
Finnish Outokumpu Technology has been awarded several new grinding technology contracts .,positive,financial_phrasebank
The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,neutral,financial_phrasebank
The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .,positive,financial_phrasebank
